Intensity_W_per_m2,Optical_Power_mW,Fprime0_mF0_MHz,Fprime1_mF1_MHz,Fprime1_mF-1_MHz,Fprime1_mF0_MHz,Fprime2_mF-1_MHz,Fprime2_mF0_MHz,Fprime2_mF2_MHz,Fprime2_mF-2_MHz,Fprime2_mF1_MHz,Fprime3_mF-1_MHz,Fprime3_mF-2_MHz,Fprime3_mF3_MHz,Fprime3_mF2_MHz,Fprime3_mF-3_MHz,Fprime3_mF1_MHz,Fprime3_mF0_MHz
107.07070707070706,197.54862666662646,0.06812944274066043,0.17885493421535548,0.1788549342153556,0.07305815985383483,0.6758250524876266,0.6726269697587083,0.30844473189736255,0.30844473189736255,0.675825052487627,0.9895980158507979,0.9281261806020062,0.47192332244495644,0.9281261806020057,0.47192332244495644,0.9895980158507974,1.0065722526455336
109.0909090909091,201.27595924524206,0.07376555419796949,0.18462120732082696,0.1846212073208268,0.07850404584050874,0.6913727492197855,0.6880425830655381,0.31419881653905346,0.31419881653905324,0.6913727492197851,1.0051387677594654,0.943423820724454,0.4771720502269367,0.9434238207244541,0.4771720502269367,1.0051387677594656,1.0221780914229983
111.11111111111111,205.00329182385767,0.07938904370316205,0.19037120987302078,0.1903712098730211,0.08394565020114103,0.7069299650068396,0.7034708183244847,0.3199370013362558,0.31993700133625574,0.7069299650068398,1.0206862711665154,0.9587373606913907,0.4824207780089171,0.9587373606913907,0.4824207780089171,1.0206862711665161,1.0377882118265058
113.13131313131312,208.7306244024732,0.08500049692991993,0.19610570136139105,0.19610570136139138,0.08938310842401596,0.7224961912681668,0.7189110898618659,0.3256599906923898,0.3256599906923899,0.7224961912681678,1.036240275163115,0.9740660960993958,0.48766950579089735,0.9740660960993957,0.48766950579089735,1.036240275163115,1.0534024783677696
115.15151515151516,212.4579569810888,0.09060046517929499,0.20182539470318134,0.20182539470318134,0.09481655044424339,0.7380709540328795,0.7343628463766295,0.3313684500527093,0.3313684500527095,0.7380709540328798,1.0518005408029107,0.9894093615032148,0.4929182335728777,0.9894093615032152,0.4929182335728777,1.0518005408029107,1.069020761111681
117.17171717171716,216.18528955970442,0.09618946776536107,0.20753095973822883,0.20753095973822883,0.10024610092002266,0.7536538111302512,0.7498255685547023,0.3370630084099731,0.33706300840997355,0.7536538111302507,1.067366840416789,1.0047665279100901,0.49816696135485794,1.0047665279100904,0.49816696135485794,1.067366840416789,1.0846429354000406
119.19191919191918,219.91262213832002,0.10176799421389203,0.21322302641801877,0.21322302641801896,0.10567187949290953,0.7692443496407366,0.7652987668703111,0.34274426063249697,0.3427442606324971,0.7692443496407368,1.0829389569728118,1.0201370004517056,0.5034156891368382,1.0201370004517056,0.5034156891368382,1.0829389569728116,1.1002688815912929
121.21212121212122,223.63995471693562,0.10733650628998771,0.21890218771902273,0.21890218771902265,0.11109400103312285,0.7848421835808308,0.7807819795583543,0.34841276962772477,0.3484127696277243,0.784842183580831,1.0985166834780107,1.035520216220617,0.5086644169188187,1.035520216220617,0.5086644169188187,1.0985166834780105,1.1158984848152185
123.23232323232322,227.3672872955512,0.11289543986917146,0.22456900230717616,0.22456900230717586,0.11651257587087649,0.8004469517979952,0.7962747707433092,0.354069068353526,0.35406906835352614,0.8004469517979955,1.1140998224189906,1.0509156422589547,0.513913144700799,1.0509156422589547,0.513913144700799,1.1140998224189904,1.1315316347416038
125.25252525252526,231.0946198741668,0.1184452066651688,0.2302239969774668,0.2302239969774668,0.12192771001462746,0.816058316054478,0.8117767287114507,0.35971366168854496,0.3597136616885453,0.8160583160544775,1.1296881852385154,1.066322773688075,0.5191618724827792,1.066322773688075,0.5191618724827792,1.1296881852385152,1.1471682253619915
127.27272727272727,234.82195245278237,0.12398619582641017,0.23586766889009939,0.23586766889010014,0.1273395053570807,0.8316759592811631,0.8272874643143481,0.36534702817209347,0.36534702817209336,0.8316759592811627,1.1452815918454948,1.0817411319686652,0.5244106002647595,1.0817411319686652,0.5244106002647595,1.1452815918454948,1.1628081547836777
129.2929292929293,238.549285031398,0.12951877541222642,0.2415004876224404,0.24150048762244064,0.13274805986973107,0.8472995839846353,0.8428066094926714,0.37096962162330044,0.3709696216233005,0.8472995839846353,1.1608798701559797,1.0971702632815976,0.5296593280467399,1.0971702632815976,0.5296593280467399,1.1608798701559797,1.1784513250351667
131.31313131313132,242.2766176100136,0.13504329375872984,0.2471228970539539,0.24712289705395424,0.13815346778666496,0.8629289107924342,0.8583338159103061,0.3765818726485037,0.3765818726485034,0.8629289107924335,1.1764828556629663,1.112609737020533,0.5349080558287203,1.112609737020533,0.5349080558287203,1.1764828556629656,1.1940976418823719
133.33333333333331,246.00395018862918,0.14056008074348345,0.2527353170995756,0.25273531709957586,0.1435558197782916,0.8785636771230994,0.8738687536896923,0.38218419004518606,0.3821841900451858,0.8785636771230996,1.1920903910329745,1.1280591443879902,0.5401567836107005,1.1280591443879895,0.5401567836107005,1.1920903910329754,1.2097470146548832
135.35353535353536,249.73128276724478,0.14606944895726298,0.2583381453053822,0.25833814530538235,0.1489552031156353,0.8942036359690211,0.8894111102400528,0.3877769621101299,0.3877769621101303,0.894203635969021,1.2077023257275457,1.143518097087185,0.5454055113926808,1.143518097087185,0.5454055113926808,1.2077023257275454,1.2253993560816812
137.37373737373736,253.45861534586035,0.15157169479047258,0.26393175831901156,0.26393175831901117,0.1543517018257623,0.9098485547813466,0.9049605891709812,0.3933605578588693,0.3933605578588694,0.9098485547813457,1.2233185156478887,1.1589862261025845,0.550654239174661,1.1589862261025843,0.550654239174661,1.2233185156478878,1.2410545821356918
139.3939393939394,257.18594792447595,0.1570670994411327,0.26951651324605475,0.2695165132460547,0.1597453968389009,0.9254982144473582,0.9205169092844598,0.3989353281629879,0.3989353281629882,0.9254982144473572,1.2389388228011329,1.1744631805626045,0.5559029669566414,1.174463180562605,0.5559029669566414,1.2389388228011322,1.2567126118866916
141.41414141414143,260.9132805030915,0.16255592985072181,0.27509274890250207,0.2750927489025027,0.1651363661277406,0.9411524083516806,0.9360798036390104,0.40450160681129027,0.40450160681129027,0.9411524083516803,1.2545631149866596,1.1899486266784418,0.5611516947386217,1.1899486266784416,0.5611516947386217,1.2545631149866596,1.2723733673619915
