3.400667779632721022e+02,1.094541614489273465e-08,1.094536036990040841e-08,1.094400861622884987e-08,-1.631275390935883404e-02,-1.631267553804050807e-01,-8.155388054189185443e-01,1.000000000000000000e+03,2.000000000000000000e+03,1.264910627177676588e+03
3.440734557595993124e+02,1.096691145372177237e-08,1.096685386429114693e-08,1.096545814784941532e-08,-1.655194402069960422e-02,-1.655186200860185863e-01,-8.274937177597102567e-01,1.000000000000000000e+03,2.000000000000000000e+03,1.264910627177676588e+03
3.480801335559265226e+02,1.098877690368564882e-08,1.098871744901198579e-08,1.098727653955824670e-08,-1.679312842421227733e-02,-1.679304262386899504e-01,-8.395481587235603671e-01,1.000000000000000000e+03,2.000000000000000000e+03,1.264910627177676588e+03
3.520868113522537328e+02,1.101101774035481432e-08,1.101095636804968178e-08,1.100946899702866811e-08,-1.703635405697001212e-02,-1.703626431510248118e-01,-8.517044678370677691e-01,1.000000000000000000e+03,2.000000000000000000e+03,1.264910627177676588e+03
3.560934891485809430e+02,1.103363934888037274e-08,1.103357600490946276e-08,1.103204086394961826e-08,-1.728166903635807231e-02,-1.728157519362142347e-01,-8.639650433230589011e-01,1.000000000000000000e+03,2.000000000000000000e+03,1.264910627177676588e+03
3.601001669449082101e+02,1.105664725813585757e-08,1.105658188675402109e-08,1.105499762609765549e-08,-1.752912270066474959e-02,-1.752902459138191704e-01,-8.763323441143718862e-01,1.000000000000000000e+03,2.000000000000000000e+03,1.264910627177676588e+03
3.641068447412353635e+02,1.108004714501785636e-08,1.107997968870123637e-08,1.107834491556430561e-08,-1.777876565125763655e-02,-1.777866310314006604e-01,-8.888088919460425119e-01,1.000000000000000000e+03,2.000000000000000000e+03,1.264910627177676588e+03
3.681135225375626305e+02,1.110384483891259585e-08,1.110377523828766353e-08,1.110208851514547602e-08,-1.803064979641855539e-02,-1.803054263027299153e-01,-9.013972735295073813e-01,1.000000000000000000e+03,2.000000000000000000e+03,1.264910627177676588e+03
3.721202003338897839e+02,1.112804632633568733e-08,1.112797452010508695e-08,1.112623436290009433e-08,-1.828482839691393871e-02,-1.828471642633451300e-01,-9.141001428126093176e-01,1.000000000000000000e+03,2.000000000000000000e+03,1.264910627177676588e+03
3.761268781302170510e+02,1.115265775575288393e-08,1.115258368061783508e-08,1.115078855688544611e-08,-1.854135611338213890e-02,-1.854123914442690757e-01,-9.269202233294163706e-01,1.000000000000000000e+03,2.000000000000000000e+03,1.264910627177676588e+03
3.801335559265442043e+02,1.117768544258981735e-08,1.117760903316899164e-08,1.117575736007703668e-08,-1.880028905562267441e-02,-1.880016688647375422e-01,-9.398603106440412969e-01,1.000000000000000000e+03,2.000000000000000000e+03,1.264910627177676588e+03
3.841402337228714714e+02,1.120313587443942567e-08,1.120305706318400028e-08,1.120114720548130351e-08,-1.906168483387765678e-02,-1.906155725448403226e-01,-9.529232748929085117e-01,1.000000000000000000e+03,2.000000000000000000e+03,1.264910627177676588e+03
3.881469115191986816e+02,1.122901571647587033e-08,1.122893443358065736e-08,1.122696470144986452e-08,-1.932560261219982284e-02,-1.932546940390184320e-01,-9.661120634301119114e-01,1.000000000000000000e+03,2.000000000000000000e+03,1.264910627177676588e+03
3.921535893155258918e+02,1.125533181708457721e-08,1.125524799039494599e-08,1.125321663720442614e-08,-1.959210316400731081e-02,-1.959196409914179537e-01,-9.794297035807947305e-01,1.000000000000000000e+03,2.000000000000000000e+03,1.264910627177676588e+03
3.961602671118531021e+02,1.128209121371824187e-08,1.128200476863262420e-08,1.127990998858204238e-08,-1.986124892993006499e-02,-1.986110377141499239e-01,-9.928793055077175245e-01,1.000000000000000000e+03,2.000000000000000000e+03,1.264910627177676588e+03
4.001669449081803123e+02,1.130930113898936058e-08,1.130921199835713688e-08,1.130705192401086440e-08,-2.013310407805915872e-02,-2.013295257895668100e-01,-1.006464065196477353e+00,1.000000000000000000e+03,2.000000000000000000e+03,1.264910627177676588e+03
4.041736227045075225e+02,1.133696902701034800e-08,1.133687711102479695e-08,1.133464981072703812e-08,-2.040773456671586550e-02,-2.040757646977235662e-01,-1.020187267565137335e+00,1.000000000000000000e+03,2.000000000000000000e+03,1.264910627177676588e+03
4.081803005008347327e+02,1.136510251999285360e-08,1.136500774607894669e-08,1.136271122124408378e-08,-2.068520820986410186e-02,-2.068504324702599706e-01,-1.034052289704333383e+00,1.000000000000000000e+03,2.000000000000000000e+03,1.264910627177676588e+03
4.121869782971619429e+02,1.139370947511867951e-08,1.139361175781539480e-08,1.139124394008658950e-08,-2.096559474529662015e-02,-2.096542263720056753e-01,-1.048062604254280883e+00,1.000000000000000000e+03,2.000000000000000000e+03,1.264910627177676588e+03
4.161936560934891531e+02,1.142279797169515420e-08,1.142269722253202786e-08,1.142025597080077541e-08,-2.124896590573260163e-02,-2.124878636116837027e-01,-1.062221782925432567e+00,1.000000000000000000e+03,2.000000000000000000e+03,1.264910627177676588e+03
